  Time                 , V(VgHighside:+,L6:1) , I(L6)                
  1.435010165549e-08  ,2.000000000000e+01  ,6.696605842467e-05  
  1.445010241694e-08  ,2.000000000000e+01  ,6.686772129200e-05  
  1.455010317839e-08  ,2.000000000000e+01  ,6.676700983609e-05  
  1.465010393983e-08  ,2.000000000000e+01  ,6.666385429038e-05  
  1.475010470128e-08  ,2.000000000000e+01  ,6.655818675130e-05  
  1.485010546273e-08  ,2.000000000000e+01  ,6.644994126694e-05  
  1.495010622418e-08  ,2.000000000000e+01  ,6.633905392298e-05  
  1.505010698563e-08  ,2.000000000000e+01  ,6.622546292717e-05  
  1.515010774708e-08  ,2.000000000000e+01  ,6.610910869128e-05  
  1.525010850853e-08  ,2.000000000000e+01  ,6.598993390912e-05  
  1.535010926998e-08  ,2.000000000000e+01  ,6.586788363393e-05  
  1.545011003143e-08  ,2.000000000000e+01  ,6.574290535160e-05  
  1.555011079288e-08  ,2.000000000000e+01  ,6.561494905226e-05  
  1.565011155433e-08  ,2.000000000000e+01  ,6.548396729791e-05  
  1.575011231578e-08  ,2.000000000000e+01  ,6.534991528692e-05  
  1.585011307723e-08  ,2.000000000000e+01  ,6.521275091753e-05  
  1.595011383868e-08  ,2.000000000000e+01  ,6.507243484488e-05  
  1.605011460013e-08  ,2.000000000000e+01  ,6.492893053832e-05  
  1.615011536157e-08  ,2.000000000000e+01  ,6.478220433239e-05  
  1.625011612302e-08  ,2.000000000000e+01  ,6.463222547598e-05  
  1.635011688447e-08  ,2.000000000000e+01  ,6.447896617701e-05  
  1.645011764592e-08  ,2.000000000000e+01  ,6.432240164541e-05  
  1.655011840737e-08  ,2.000000000000e+01  ,6.416251012953e-05  
  1.665011916882e-08  ,2.000000000000e+01  ,6.399927295158e-05  
  1.675011993027e-08  ,2.000000000000e+01  ,6.383267453632e-05  
  1.685012069172e-08  ,2.000000000000e+01  ,6.366270243947e-05  
  1.695012145317e-08  ,2.000000000000e+01  ,6.348934736807e-05  
  1.705012221462e-08  ,2.000000000000e+01  ,6.331260320114e-05  
  1.715012297607e-08  ,2.000000000000e+01  ,6.313246700163e-05  
  1.725012373752e-08  ,2.000000000000e+01  ,6.294893902794e-05  
  1.735012449897e-08  ,2.000000000000e+01  ,6.276202273980e-05  
  1.745012526042e-08  ,2.000000000000e+01  ,6.257172479910e-05  
  1.755012602187e-08  ,2.000000000000e+01  ,6.237805506866e-05  
  1.765012678331e-08  ,2.000000000000e+01  ,6.218102660311e-05  
  1.775012754476e-08  ,2.000000000000e+01  ,6.198065563906e-05  
  1.785012830621e-08  ,2.000000000000e+01  ,6.177696158113e-05  
  1.795012906766e-08  ,2.000000000000e+01  ,6.156997133755e-05  
  1.805012982911e-08  ,2.000000000000e+01  ,6.135970236678e-05  
  1.815013059056e-08  ,2.000000000000e+01  ,6.114618727713e-05  
  1.825013135201e-08  ,2.000000000000e+01  ,6.092945789055e-05  
  1.835013211346e-08  ,2.000000000000e+01  ,6.070954905039e-05  
  1.845013287491e-08  ,2.000000000000e+01  ,6.048649857969e-05  
  1.855013363636e-08  ,2.000000000000e+01  ,6.026034723464e-05  
  1.865013439781e-08  ,2.000000000000e+01  ,6.003113865378e-05  
  1.875013515926e-08  ,2.000000000000e+01  ,5.979891930309e-05  
  1.885013592071e-08  ,2.000000000000e+01  ,5.956373841674e-05  
  1.895013668216e-08  ,2.000000000000e+01  ,5.932564793412e-05  
