3.455025546825e-08	2.851553193620e+02
3.465025622970e-08	2.839406462700e+02
3.475025699115e-08	2.827036376160e+02
3.485025775260e-08	2.814461461210e+02
3.495025851405e-08	2.801701216040e+02
3.505025927550e-08	2.788775710290e+02
3.515026003695e-08	2.775705219490e+02
3.525026079840e-08	2.762509900340e+02
3.535026155985e-08	2.749209511530e+02
3.545026232130e-08	2.735823178420e+02
3.555026308275e-08	2.722369206770e+02
3.565026384420e-08	2.708864936440e+02
3.575026460564e-08	2.695326635290e+02
3.585026536709e-08	2.681769540260e+02
3.595026612854e-08	2.668209136660e+02
3.605026688999e-08	2.654655440810e+02
3.615026765144e-08	2.641119932440e+02
3.625026841289e-08	2.627613140190e+02
3.635026917434e-08	2.614144516620e+02
3.645026993579e-08	2.600725222910e+02
3.655027069724e-08	2.587360342560e+02
3.665027145869e-08	2.574055965200e+02
3.675027222014e-08	2.560817356910e+02
3.685027298159e-08	2.547648973540e+02
3.695027374304e-08	2.534554511540e+02
3.705027450449e-08	2.521536967470e+02
3.715027526594e-08	2.508598701210e+02
3.725027602738e-08	2.495741496980e+02
3.735027678883e-08	2.482966621230e+02
3.745027755028e-08	2.470274877070e+02
3.755027831173e-08	2.457666653730e+02
3.765027907318e-08	2.445141974220e+02
3.775027983463e-08	2.432700539490e+02
3.785028059608e-08	2.420341769040e+02
3.795028135753e-08	2.408064838130e+02
3.805028211898e-08	2.395868711770e+02
3.815028288043e-08	2.383752175620e+02
3.825028364188e-08	2.371713863910e+02
3.835028440333e-08	2.359752284700e+02
3.845028516478e-08	2.347865842570e+02
3.855028592623e-08	2.336052858940e+02
3.865028668768e-08	2.324312128490e+02
3.875028744912e-08	2.312640776400e+02
3.885028821057e-08	2.301037518300e+02
3.895028897202e-08	2.289499984660e+02
3.905028973347e-08	2.278027365020e+02
3.915029049492e-08	2.266617271550e+02
3.925029125637e-08	2.255267850880e+02
3.935029201782e-08	2.243977264250e+02
3.945029277927e-08	2.232743693790e+02
3.955029354072e-08	2.221565347940e+02
3.965029430217e-08	2.210440466010e+02
3.975029506362e-08	2.199367322000e+02
3.985029582507e-08	2.188344227740e+02
3.995029658652e-08	2.177369535460e+02
4.005029734797e-08	2.166441639910e+02
4.015029810942e-08	2.155558979840e+02
4.025029887086e-08	2.144720039320e+02
4.035029963231e-08	2.133923348470e+02
4.045030039376e-08	2.123167484070e+02
4.055030115521e-08	2.112451069770e+02
4.065030191666e-08	2.101772776130e+02
4.075030267811e-08	2.091131320400e+02
4.085030343956e-08	2.080525466210e+02
4.095030420101e-08	2.069954023090e+02
4.105030496246e-08	2.059415845730e+02
4.115030572391e-08	2.048909833330e+02
4.125030648536e-08	2.038434928790e+02
4.135030724681e-08	2.027990117720e+02
4.145030800826e-08	2.017574427600e+02
4.155030876971e-08	2.007186926690e+02
4.165030953116e-08	1.996826722960e+02
4.175031029260e-08	1.986492963170e+02
4.185031105405e-08	1.976184831690e+02
4.195031181550e-08	1.965901549450e+02
4.205031257695e-08	1.955642372840e+02
4.215031333840e-08	1.945406592620e+02
4.225031409985e-08	1.935193532770e+02
4.235031486130e-08	1.925002549610e+02
4.245031562275e-08	1.914833030540e+02
4.255031638420e-08	1.904684393120e+02
4.265031714565e-08	1.894556084010e+02
4.275031790710e-08	1.884445295540e+02
4.285031866855e-08	1.874356284660e+02
4.295031943000e-08	1.864283946050e+02
4.305032019145e-08	1.854232403670e+02
4.315032095290e-08	1.844196726470e+02
4.325032171434e-08	1.834180897480e+02
4.335032247579e-08	1.824180215040e+02
4.345032323724e-08	1.814196354360e+02
4.355032399869e-08	1.804229155160e+02
4.365032476014e-08	1.794278340740e+02
4.375032552159e-08	1.784343609160e+02
4.385032628304e-08	1.774424664550e+02
